Ch1_X	Ch1_Y	Ch1_Z	Ch1_phi	Ch1_theta	Ch1_RMS	Ch1_Extra	Ch2_X	Ch2_Y	Ch2_Z	Ch2_phi	Ch2_theta	Ch2_RMS	Ch2_Extra	Ch3_X	Ch3_Y	Ch3_Z	Ch3_phi	Ch3_theta	Ch3_RMS	Ch3_Extra	Ch4_X	Ch4_Y	Ch4_Z	Ch4_phi	Ch4_theta	Ch4_RMS	Ch4_Extra	Ch5_X	Ch5_Y	Ch5_Z	Ch5_phi	Ch5_theta	Ch5_RMS	Ch5_Extra	Ch6_X	Ch6_Y	Ch6_Z	Ch6_phi	Ch6_theta	Ch6_RMS	Ch6_Extra	Ch7_X	Ch7_Y	Ch7_Z	Ch7_phi	Ch7_theta	Ch7_RMS	Ch7_Extra	Ch8_X	Ch8_Y	Ch8_Z	Ch8_phi	Ch8_theta	Ch8_RMS	Ch8_Extra	Ch9_X	Ch9_Y	Ch9_Z	Ch9_phi	Ch9_theta	Ch9_RMS	Ch9_Extra	Ch10_X	Ch10_Y	Ch10_Z	Ch10_phi	Ch10_theta	Ch10_RMS	Ch10_Extra	Ch11_X	Ch11_Y	Ch11_Z	Ch11_phi	Ch11_theta	Ch11_RMS	Ch11_Extra	Ch12_X	Ch12_Y	Ch12_Z	Ch12_phi	Ch12_theta	Ch12_RMS	Ch12_Extra	Ch13_X	Ch13_Y	Ch13_Z	Ch13_phi	Ch13_theta	Ch13_RMS	Ch13_Extra	Ch14_X	Ch14_Y	Ch14_Z	Ch14_phi	Ch14_theta	Ch14_RMS	Ch14_Extra	Ch15_X	Ch15_Y	Ch15_Z	Ch15_phi	Ch15_theta	Ch15_RMS	Ch15_Extra	Ch16_X	Ch16_Y	Ch16_Z	Ch16_phi	Ch16_theta	Ch16_RMS	Ch16_Extra
97.73	-10.02	-77.61	-93.11	73.89	3.11	0.00	124.63	-8.21	33.26	-178.94	25.65	4.07	0.00	12.12	66.44	-8.72	-170.52	-7.83	7.15	0.00	-0.84	-57.03	-8.54	-21.77	20.87	7.36	0.00	121.77	-11.65	-13.30	-43.65	-48.79	6.30	0.00	120.54	-9.87	-35.99	-174.41	12.12	3.87	0.00	8.55	354.92	-711.43	-149.31	-33.23	39.32	0.00	88.77	10.65	-17.34	54.16	-63.54	8.25	0.00	104.61	-8.58	-20.56	14.33	-23.64	4.03	0.00	88.85	-2.93	-10.91	128.44	4.91	4.35	0.00	-254.84	141.14	-350.87	-165.97	-35.68	12183.73	0.00	79.67	13.84	-17.93	119.38	-18.93	5.56	0.00	79.35	-29.11	-12.58	103.21	2.75	5.26	0.00	81.42	280.79	-749.91	-33.63	-7.54	67.85	0.00	413.31	-53.42	-661.01	112.59	6.71	76.78	0.00	112.36	-4.25	-38.99	-34.61	47.32	3.16	0.00
97.72	-10.05	-77.60	-93.12	73.90	3.23	0.00	124.63	-8.21	33.26	-178.94	25.65	3.91	0.00	12.12	66.44	-8.72	-170.52	-7.83	7.16	0.00	-0.84	-57.03	-8.54	-21.77	20.87	7.22	0.00	121.76	-11.66	-13.31	-43.65	-48.79	6.00	0.00	120.52	-9.86	-36.00	-174.41	12.12	4.18	0.00	55.02	188.53	-720.26	-137.84	-22.61	29.76	0.00	88.77	10.64	-17.33	54.15	-63.53	8.09	0.00	104.60	-8.59	-20.56	14.30	-23.61	4.45	0.00	88.85	-2.94	-10.91	128.42	4.94	4.42	0.00	-254.86	141.15	-350.84	-165.97	-35.68	12829.73	0.00	79.68	13.84	-17.92	119.38	-18.92	5.83	0.00	79.35	-29.11	-12.58	103.20	2.76	5.27	0.00	80.97	280.61	-750.53	-33.64	-7.51	53.15	0.00	413.26	-53.47	-660.99	112.58	6.73	53.36	0.00	112.36	-4.25	-38.99	-34.61	47.32	3.38	0.00
97.70	-10.06	-77.60	-93.08	73.91	3.69	0.00	124.63	-8.21	33.26	-178.94	25.65	3.95	0.00	12.12	66.44	-8.72	-170.52	-7.83	7.00	0.00	-0.84	-57.03	-8.54	-21.77	20.87	7.33	0.00	121.77	-11.67	-13.31	-43.65	-48.79	6.51	0.00	120.49	-9.85	-36.02	-174.41	12.13	4.03	0.00	172.58	14.28	-725.13	-138.41	-18.22	45.42	0.00	88.78	10.63	-17.32	54.14	-63.52	7.99	0.00	104.56	-8.60	-20.57	14.30	-23.60	4.12	0.00	88.85	-2.96	-10.92	128.40	4.97	4.56	0.00	-254.87	141.16	-350.81	-165.97	-35.67	13535.94	0.00	79.67	13.84	-17.92	119.38	-18.92	6.10	0.00	79.35	-29.12	-12.59	103.20	2.76	5.41	0.00	80.88	279.89	-751.67	-33.62	-7.48	33.41	0.00	413.30	-53.31	-661.02	112.60	6.74	55.33	0.00	112.36	-4.25	-38.98	-34.60	47.32	3.43	0.00
97.65	-10.06	-77.60	-93.00	73.91	3.27	0.00	124.63	-8.21	33.26	-178.94	25.65	3.95	0.00	12.12	66.44	-8.72	-170.52	-7.83	7.00	0.00	-0.84	-57.04	-8.54	-21.77	20.87	7.27	0.00	121.78	-11.68	-13.32	-43.64	-48.78	6.71	0.00	120.47	-9.83	-36.04	-174.41	12.13	3.71	0.00	311.70	-115.87	-726.92	-151.40	-20.30	28.03	0.00	88.80	10.62	-17.31	54.13	-63.51	8.02	0.00	104.53	-8.60	-20.58	14.32	-23.61	3.79	0.00	88.84	-2.97	-10.94	128.39	5.00	4.68	0.00	-254.88	141.17	-350.79	-165.98	-35.67	14181.92	0.00	79.68	13.84	-17.92	119.37	-18.92	5.66	0.00	79.35	-29.13	-12.59	103.20	2.76	5.36	0.00	81.31	279.46	-751.96	-33.60	-7.49	54.31	0.00	413.33	-53.16	-661.09	112.63	6.73	77.41	0.00	112.36	-4.25	-38.97	-34.60	47.32	3.12	0.00
97.60	-10.06	-77.61	-92.92	73.91	3.19	0.00	124.63	-8.21	33.26	-178.94	25.65	4.03	0.00	12.12	66.44	-8.72	-170.52	-7.83	6.92	0.00	-0.84	-57.04	-8.54	-21.76	20.87	7.15	0.00	121.79	-11.68	-13.32	-43.64	-48.77	6.30	0.00	120.46	-9.82	-36.06	-174.41	12.13	4.02	0.00	401.78	-173.69	-726.50	-168.37	-22.43	60.42	0.00	88.81	10.62	-17.31	54.12	-63.50	8.00	0.00	104.52	-8.58	-20.58	14.34	-23.62	4.09	0.00	88.84	-2.97	-10.95	128.38	5.02	4.71	0.00	-254.89	141.18	-350.77	-165.98	-35.67	14690.91	0.00	79.68	13.84	-17.93	119.37	-18.92	5.80	0.00	79.36	-29.14	-12.59	103.20	2.76	5.16	0.00	81.79	279.98	-750.81	-33.60	-7.55	71.34	0.00	413.29	-53.19	-661.15	112.62	6.72	69.94	0.00	112.37	-4.25	-38.96	-34.60	47.33	3.20	0.00
97.58	-10.07	-77.61	-92.91	73.91	3.74	0.00	124.63	-8.21	33.26	-178.94	25.65	3.90	0.00	12.12	66.44	-8.72	-170.52	-7.83	7.05	0.00	-0.84	-57.04	-8.54	-21.76	20.87	7.37	0.00	121.79	-11.68	-13.31	-43.65	-48.77	6.12	0.00	120.47	-9.82	-36.06	-174.41	12.13	4.12	0.00	409.94	-168.76	-724.94	-177.87	-21.62	55.35	0.00	88.82	10.64	-17.32	54.11	-63.50	8.25	0.00	104.53	-8.56	-20.58	14.35	-23.65	4.09	0.00	88.84	-2.95	-10.94	128.38	5.02	4.43	0.00	-254.90	141.19	-350.75	-165.98	-35.67	15103.50	0.00	79.69	13.84	-17.93	119.37	-18.92	5.95	0.00	79.36	-29.14	-12.59	103.20	2.76	5.08	0.00	81.66	281.02	-749.36	-33.63	-7.59	58.49	0.00	413.22	-53.29	-661.16	112.61	6.72	71.26	0.00	112.37	-4.25	-38.95	-34.61	47.34	3.61	0.00
97.62	-10.09	-77.61	-92.98	73.92	3.38	0.00	124.63	-8.21	33.26	-178.94	25.65	3.94	0.00	12.12	66.44	-8.72	-170.52	-7.83	6.95	0.00	-0.84	-57.04	-8.54	-21.76	20.87	7.50	0.00	121.79	-11.67	-13.30	-43.65	-48.77	6.32	0.00	120.48	-9.83	-36.04	-174.41	12.12	4.13	0.00	364.69	-138.34	-723.55	-178.68	-19.69	47.75	0.00	88.83	10.66	-17.32	54.11	-63.51	7.86	0.00	104.54	-8.56	-20.58	14.36	-23.69	4.17	0.00	88.85	-2.94	-10.92	128.39	5.01	4.42	0.00	-254.90	141.19	-350.74	-165.98	-35.66	15632.00	0.00	79.69	13.83	-17.93	119.37	-18.93	5.66	0.00	79.36	-29.13	-12.58	103.20	2.76	5.18	0.00	80.92	281.38	-749.42	-33.66	-7.57	43.94	0.00	413.18	-53.33	-661.16	112.60	6.73	83.53	0.00	112.37	-4.24	-38.95	-34.62	47.34	3.48	0.00
97.69	-10.10	-77.59	-93.09	73.92	2.91	0.00	124.63	-8.21	33.26	-178.94	25.65	4.20	0.00	12.12	66.44	-8.72	-170.52	-7.83	6.71	0.00	-0.84	-57.04	-8.54	-21.75	20.87	7.24	0.00	121.78	-11.66	-13.30	-43.65	-48.78	6.56	0.00	120.50	-9.85	-36.01	-174.41	12.12	4.03	0.00	324.47	-119.38	-723.32	-174.71	-18.31	59.22	0.00	88.84	10.68	-17.33	54.09	-63.52	7.79	0.00	104.53	-8.57	-20.59	14.37	-23.75	4.19	0.00	88.85	-2.93	-10.90	128.40	4.98	4.55	0.00	-254.91	141.20	-350.72	-165.99	-35.66	16324.34	0.00	79.67	13.83	-17.91	119.37	-18.93	5.96	0.00	79.34	-29.13	-12.58	103.20	2.76	5.19	0.00	80.34	280.46	-751.23	-33.64	-7.50	55.07	0.00	413.18	-53.29	-661.16	112.60	6.74	70.87	0.00	112.36	-4.23	-38.95	-34.63	47.34	3.29	0.00
97.74	-10.10	-77.58	-93.18	73.91	3.24	0.00	124.63	-8.21	33.26	-178.94	25.64	4.05	0.00	12.12	66.44	-8.72	-170.52	-7.83	6.98	0.00	-0.84	-57.04	-8.54	-21.75	20.87	7.35	0.00	121.77	-11.65	-13.30	-43.65	-48.79	6.53	0.00	120.53	-9.86	-35.98	-174.42	12.11	3.98	0.00	324.66	-124.75	-724.18	-171.03	-18.48	46.30	0.00	88.86	10.68	-17.33	54.06	-63.52	8.41	0.00	104.53	-8.58	-20.59	14.39	-23.81	4.00	0.00	88.85	-2.93	-10.90	128.41	4.93	4.57	0.00	-254.91	141.20	-350.72	-165.99	-35.66	17091.54	0.00	79.66	13.83	-17.91	119.36	-18.93	6.02	0.00	79.33	-29.12	-12.58	103.19	2.75	5.02	0.00	80.69	279.16	-752.87	-33.60	-7.46	38.81	0.00	413.18	-53.24	-661.18	112.61	6.74	67.66	0.00	112.37	-4.22	-38.96	-34.63	47.34	3.72	0.00
97.76	-10.08	-77.57	-93.19	73.90	3.25	0.00	124.64	-8.21	33.26	-178.94	25.64	3.87	0.00	12.12	66.44	-8.72	-170.52	-7.83	6.99	0.00	-0.84	-57.04	-8.54	-21.75	20.87	7.37	0.00	121.78	-11.64	-13.30	-43.65	-48.80	6.43	0.00	120.55	-9.86	-35.96	-174.41	12.09	4.16	0.00	353.79	-141.73	-725.15	-171.17	-19.85	38.44	0.00	88.86	10.67	-17.33	54.01	-63.53	8.24	0.00	104.53	-8.58	-20.58	14.41	-23.88	4.25	0.00	88.85	-2.94	-10.91	128.43	4.89	4.33	0.00	-254.90	141.19	-350.71	-165.99	-35.66	17268.36	0.00	79.64	13.83	-17.91	119.36	-18.93	5.46	0.00	79.33	-29.12	-12.58	103.18	2.74	5.01	0.00	81.72	279.07	-752.19	-33.58	-7.52	49.12	0.00	413.18	-53.24	-661.19	112.61	6.74	68.14	0.00	112.37	-4.22	-38.97	-34.64	47.33	3.63	0.00
97.73	-10.07	-77.56	-93.14	73.89	3.06	0.00	124.64	-8.21	33.26	-178.94	25.64	4.07	0.00	12.12	66.44	-8.72	-170.52	-7.83	6.96	0.00	-0.84	-57.04	-8.54	-21.74	20.87	7.33	0.00	121.78	-11.65	-13.30	-43.65	-48.80	6.18	0.00	120.56	-9.85	-35.96	-174.41	12.08	3.90	0.00	375.98	-150.79	-725.31	-174.01	-20.75	33.66	0.00	88.86	10.65	-17.32	53.98	-63.54	8.03	0.00	104.54	-8.58	-20.57	14.43	-23.93	4.31	0.00	88.85	-2.94	-10.92	128.44	4.84	4.24	0.00	-254.90	141.19	-350.71	-165.99	-35.66	16702.89	0.00	79.64	13.83	-17.91	119.36	-18.93	5.26	0.00	79.34	-29.12	-12.58	103.18	2.73	5.08	0.00	82.24	280.59	-749.53	-33.61	-7.62	64.60	0.00	413.18	-53.25	-661.20	112.61	6.74	66.13	0.00	112.38	-4.22	-38.97	-34.64	47.33	3.18	0.00
97.70	-10.06	-77.56	-93.09	73.89	3.17	0.00	124.64	-8.21	33.26	-178.94	25.64	4.08	0.00	12.11	66.44	-8.72	-170.52	-7.83	7.13	0.00	-0.84	-57.04	-8.54	-21.74	20.87	7.68	0.00	121.78	-11.67	-13.31	-43.66	-48.81	5.97	0.00	120.55	-9.84	-35.98	-174.41	12.07	3.85	0.00	370.76	-145.11	-724.66	-175.90	-20.34	77.13	0.00	88.84	10.63	-17.31	53.97	-63.55	8.16	0.00	104.54	-8.59	-20.56	14.44	-23.97	4.31	0.00	88.85	-2.94	-10.92	128.44	4.81	4.42	0.00	-254.89	141.19	-350.71	-165.99	-35.66	16078.17	0.00	79.64	13.83	-17.92	119.35	-18.93	5.58	0.00	79.35	-29.11	-12.58	103.18	2.73	5.08	0.00	81.48	282.14	-747.84	-33.67	-7.65	62.40	0.00	413.18	-53.25	-661.21	112.61	6.74	68.01	0.00	112.39	-4.23	-38.97	-34.65	47.33	3.34	0.00
97.69	-10.06	-77.57	-93.09	73.90	3.53	0.00	124.64	-8.21	33.26	-178.94	25.64	3.95	0.00	12.11	66.43	-8.72	-170.52	-7.83	6.66	0.00	-0.85	-57.04	-8.55	-21.74	20.87	7.42	0.00	121.78	-11.68	-13.31	-43.66	-48.81	6.12	0.00	120.54	-9.84	-35.99	-174.41	12.08	4.13	0.00	349.49	-133.87	-724.01	-175.26	-19.38	38.95	0.00	88.82	10.62	-17.31	53.98	-63.55	8.08	0.00	104.54	-8.59	-20.57	14.46	-24.01	4.13	0.00	88.85	-2.93	-10.91	128.44	4.78	4.25	0.00	-254.89	141.18	-350.72	-165.99	-35.66	15595.54	0.00	79.64	13.82	-17.92	119.35	-18.92	5.70	0.00	79.36	-29.11	-12.57	103.18	2.73	5.01	0.00	80.12	281.74	-749.52	-33.68	-7.55	39.96	0.00	413.20	-53.27	-661.21	112.61	6.74	56.90	0.00	112.38	-4.24	-38.96	-34.65	47.33	3.24	0.00
97.72	-10.05	-77.57	-93.13	73.90	3.75	0.00	124.64	-8.21	33.26	-178.94	25.64	4.22	0.00	12.11	66.43	-8.72	-170.52	-7.83	6.48	0.00	-0.85	-57.04	-8.55	-21.74	20.88	7.01	0.00	121.78	-11.68	-13.31	-43.66	-48.82	6.10	0.00	120.53	-9.85	-35.99	-174.42	12.08	3.90	0.00	337.24	-129.64	-724.01	-173.31	-18.91	63.37	0.00	88.81	10.62	-17.31	54.01	-63.54	8.00	0.00	104.52	-8.60	-20.59	14.48	-24.05	3.84	0.00	88.86	-2.92	-10.89	128.44	4.75	4.40	0.00	-254.87	141.17	-350.73	-165.99	-35.66	15068.84	0.00	79.64	13.81	-17.91	119.35	-18.92	5.52	0.00	79.36	-29.11	-12.58	103.18	2.73	4.94	0.00	79.78	279.40	-753.24	-33.62	-7.42	49.96	0.00	413.20	-53.24	-661.20	112.61	6.74	52.52	0.00	112.37	-4.24	-38.96	-34.65	47.33	3.06	0.00
97.76	-10.03	-77.58	-93.18	73.88	3.19	0.00	124.64	-8.21	33.26	-178.94	25.63	4.29	0.00	12.11	66.43	-8.72	-170.53	-7.83	7.12	0.00	-0.85	-57.04	-8.55	-21.73	20.88	7.30	0.00	121.78	-11.67	-13.31	-43.66	-48.83	6.12	0.00	120.53	-9.87	-35.98	-174.43	12.09	4.16	0.00	344.76	-135.25	-724.55	-172.29	-19.33	57.49	0.00	88.82	10.63	-17.32	54.02	-63.54	7.92	0.00	104.49	-8.60	-20.61	14.50	-24.10	4.21	0.00	88.86	-2.91	-10.88	128.44	4.73	4.76	0.00	-254.86	141.16	-350.74	-165.99	-35.66	14462.68	0.00	79.64	13.81	-17.92	119.34	-18.91	5.66	0.00	79.35	-29.11	-12.58	103.18	2.73	5.21	0.00	81.16	277.62	-754.77	-33.55	-7.42	61.48	0.00	413.19	-53.21	-661.18	112.60	6.74	51.09	0.00	112.36	-4.24	-38.96	-34.65	47.33	3.28	0.00
97.78	-10.01	-77.58	-93.19	73.87	3.08	0.00	124.64	-8.21	33.26	-178.94	25.63	3.95	0.00	12.11	66.43	-8.72	-170.53	-7.83	7.01	0.00	-0.85	-57.04	-8.55	-21.73	20.88	7.34	0.00	121.79	-11.66	-13.31	-43.65	-48.84	6.28	0.00	120.53	-9.87	-35.98	-174.43	12.08	4.34	0.00	360.38	-142.95	-724.97	-173.11	-20.06	37.55	0.00	88.84	10.65	-17.32	54.03	-63.53	8.11	0.00	104.48	-8.58	-20.62	14.53	-24.14	4.38	0.00	88.85	-2.91	-10.88	128.43	4.73	4.63	0.00	-254.85	141.15	-350.75	-165.99	-35.66	13581.23	0.00	79.64	13.82	-17.92	119.34	-18.91	5.90	0.00	79.34	-29.11	-12.59	103.18	2.73	5.30	0.00	82.91	278.82	-751.60	-33.55	-7.57	44.49	0.00	413.19	-53.35	-661.20	112.59	6.74	49.90	0.00	112.36	-4.24	-38.96	-34.65	47.33	3.32	0.00
97.77	-10.01	-77.58	-93.16	73.86	3.70	0.00	124.64	-8.21	33.27	-178.94	25.63	4.12	0.00	12.11	66.43	-8.72	-170.53	-7.83	6.58	0.00	-0.85	-57.04	-8.55	-21.73	20.88	7.13	0.00	121.79	-11.66	-13.31	-43.66	-48.84	6.09	0.00	120.53	-9.86	-35.98	-174.43	12.08	3.78	0.00	366.38	-144.38	-724.85	-174.54	-20.26	32.86	0.00	88.86	10.66	-17.32	54.03	-63.52	8.36	0.00	104.49	-8.57	-20.62	14.55	-24.17	4.24	0.00	88.84	-2.91	-10.88	128.42	4.73	4.56	0.00	-254.84	141.14	-350.76	-165.99	-35.66	12819.41	0.00	79.65	13.82	-17.93	119.33	-18.91	5.82	0.00	79.34	-29.11	-12.59	103.19	2.72	5.03	0.00	82.87	282.31	-746.48	-33.65	-7.73	52.90	0.00	413.26	-53.53	-661.26	112.60	6.72	60.60	0.00	112.36	-4.24	-38.97	-34.65	47.32	3.52	0.00
97.76	-10.04	-77.59	-93.13	73.87	3.46	0.00	124.64	-8.21	33.27	-178.94	25.63	4.28	0.00	12.12	66.43	-8.72	-170.53	-7.83	7.00	0.00	-0.85	-57.04	-8.55	-21.73	20.89	7.38	0.00	121.78	-11.67	-13.30	-43.66	-48.84	6.06	0.00	120.52	-9.85	-36.00	-174.42	12.08	4.06	0.00	358.36	-139.30	-724.42	-174.96	-19.84	52.85	0.00	88.86	10.66	-17.32	54.06	-63.52	8.56	0.00	104.51	-8.57	-20.61	14.55	-24.18	4.25	0.00	88.83	-2.92	-10.89	128.40	4.75	4.43	0.00	-254.82	141.13	-350.78	-165.99	-35.66	12504.91	0.00	79.66	13.83	-17.93	119.33	-18.91	5.85	0.00	79.35	-29.11	-12.59	103.19	2.71	5.20	0.00	80.68	284.24	-745.37	-33.75	-7.69	50.44	0.00	413.35	-53.52	-661.29	112.62	6.72	78.93	0.00	112.37	-4.24	-38.97	-34.66	47.32	3.59	0.00
97.76	-10.06	-77.59	-93.14	73.88	3.16	0.00	124.64	-8.21	33.27	-178.94	25.63	4.17	0.00	12.12	66.43	-8.72	-170.53	-7.83	7.15	0.00	-0.85	-57.04	-8.55	-21.72	20.89	7.52	0.00	121.77	-11.67	-13.30	-43.66	-48.84	6.27	0.00	120.51	-9.84	-36.02	-174.42	12.09	4.44	0.00	347.37	-134.26	-724.18	-174.14	-19.36	36.12	0.00	88.84	10.65	-17.31	54.10	-63.52	8.49	0.00	104.52	-8.58	-20.61	14.55	-24.19	4.04	0.00	88.83	-2.93	-10.90	128.37	4.79	4.41	0.00	-254.81	141.12	-350.80	-165.98	-35.66	12124.04	0.00	79.66	13.82	-17.93	119.33	-18.91	5.77	0.00	79.36	-29.11	-12.59	103.20	2.69	5.30	0.00	78.65	281.51	-751.03	-33.71	-7.44	48.20	0.00	413.38	-53.24	-661.22	112.63	6.73	58.56	0.00	112.40	-4.24	-38.97	-34.68	47.33	3.25	0.00
97.77	-10.08	-77.59	-93.18	73.89	3.33	0.00	124.64	-8.21	33.27	-178.94	25.63	4.09	0.00	12.12	66.43	-8.72	-170.53	-7.83	6.85	0.00	-0.85	-57.04	-8.55	-21.72	20.89	7.20	0.00	121.77	-11.67	-13.30	-43.66	-48.85	6.39	0.00	120.51	-9.84	-36.02	-174.43	12.10	4.03	0.00	345.44	-134.56	-724.34	-173.17	-19.31	35.19	0.00	88.84	10.63	-17.32	54.15	-63.52	7.71	0.00	104.52	-8.59	-20.62	14.55	-24.19	4.17	0.00	88.83	-2.94	-10.91	128.34	4.83	4.67	0.00	-254.79	141.11	-350.81	-165.98	-35.66	11974.03	0.00	79.66	13.82	-17.92	119.33	-18.91	5.52	0.00	79.36	-29.11	-12.59	103.20	2.68	5.13	0.00	79.52	275.81	-758.74	-33.53	-7.22	50.26	0.00	413.29	-52.98	-661.08	112.61	6.75	53.22	0.00	112.43	-4.24	-38.97	-34.69	47.33	3.30	0.00
97.78	-10.06	-77.58	-93.22	73.89	3.11	0.00	124.64	-8.21	33.26	-178.94	25.63	3.85	0.00	12.12	66.43	-8.72	-170.53	-7.83	7.03	0.00	-0.85	-57.04	-8.55	-21.72	20.89	7.10	0.00	121.79	-11.66	-13.30	-43.65	-48.86	6.32	0.00	120.52	-9.85	-36.00	-174.43	12.10	4.17	0.00	352.92	-138.92	-724.66	-173.09	-19.68	51.90	0.00	88.85	10.63	-17.33	54.19	-63.51	7.69	0.00	104.49	-8.58	-20.64	14.56	-24.20	4.28	0.00	88.82	-2.95	-10.93	128.31	4.87	4.62	0.00	-254.78	141.10	-350.83	-165.98	-35.66	12136.55	0.00	79.66	13.83	-17.92	119.32	-18.90	5.67	0.00	79.35	-29.10	-12.58	103.20	2.68	5.06	0.00	83.09	273.29	-759.60	-33.40	-7.32	27.06	0.00	413.18	-53.19	-661.03	112.57	6.75	41.87	0.00	112.44	-4.24	-38.98	-34.70	47.34	3.13	0.00
97.79	-10.02	-77.58	-93.21	73.88	3.21	0.00	124.64	-8.21	33.26	-178.94	25.63	3.95	0.00	12.12	66.43	-8.72	-170.52	-7.83	7.11	0.00	-0.85	-57.04	-8.55	-21.72	20.89	7.28	0.00	121.81	-11.66	-13.31	-43.65	-48.87	5.99	0.00	120.54	-9.87	-35.98	-174.43	12.09	4.40	0.00	360.23	-142.03	-724.75	-173.83	-20.00	35.35	0.00	88.88	10.64	-17.33	54.23	-63.49	8.37	0.00	104.45	-8.56	-20.66	14.57	-24.21	4.11	0.00	88.81	-2.96	-10.96	128.29	4.90	4.56	0.00	-254.77	141.08	-350.84	-165.98	-35.66	12137.65	0.00	79.66	13.83	-17.93	119.31	-18.90	5.86	0.00	79.34	-29.11	-12.58	103.21	2.68	5.03	0.00	85.46	279.31	-748.81	-33.53	-7.74	35.64	0.00	413.23	-53.82	-661.20	112.57	6.72	45.72	0.00	112.41	-4.24	-38.99	-34.70	47.33	3.16	0.00
97.78	-10.00	-77.59	-93.18	73.87	3.58	0.00	124.64	-8.21	33.26	-178.94	25.63	3.86	0.00	12.12	66.43	-8.72	-170.52	-7.83	6.96	0.00	-0.85	-57.04	-8.56	-21.72	20.90	7.27	0.00	121.82	-11.66	-13.30	-43.64	-48.88	6.04	0.00	120.54	-9.88	-35.97	-174.43	12.09	4.24	0.00	359.77	-140.86	-724.57	-174.45	-19.94	21.31	0.00	88.89	10.65	-17.33	54.28	-63.47	8.44	0.00	104.43	-8.55	-20.67	14.58	-24.22	4.31	0.00	88.80	-2.96	-10.97	128.27	4.93	4.48	0.00	-254.76	141.07	-350.86	-165.98	-35.67	12063.66	0.00	79.66	13.83	-17.93	119.30	-18.89	5.73	0.00	79.33	-29.11	-12.57	103.21	2.68	5.22	0.00	82.80	292.87	-730.90	-33.97	-8.20	44.78	0.00	413.47	-54.19	-661.44	112.61	6.68	55.76	0.00	112.37	-4.25	-38.99	-34.69	47.32	3.54	0.00
97.78	-9.99	-77.60	-93.14	73.86	3.49	0.00	124.64	-8.21	33.26	-178.94	25.63	3.75	0.00	12.12	66.43	-8.72	-170.52	-7.83	7.00	0.00	-0.85	-57.04	-8.56	-21.72	20.90	7.17	0.00	121.80	-11.66	-13.30	-43.64	-48.88	6.39	0.00	120.52	-9.88	-35.99	-174.42	12.09	4.50	0.00	353.52	-137.46	-724.35	-174.32	-19.65	76.63	0.00	88.87	10.66	-17.33	54.35	-63.46	8.33	0.00	104.43	-8.55	-20.67	14.58	-24.21	4.30	0.00	88.80	-2.96	-10.99	128.26	4.95	4.34	0.00	-254.75	141.06	-350.87	-165.98	-35.67	11938.82	0.00	79.66	13.82	-17.93	119.29	-18.89	5.80	0.00	79.33	-29.12	-12.58	103.21	2.69	5.28	0.00	76.10	306.44	-716.21	-34.49	-8.42	36.28	0.00	413.65	-53.69	-661.43	112.66	6.69	37.15	0.00	112.33	-4.25	-38.99	-34.67	47.30	3.21	0.00
97.78	-10.01	-77.61	-93.11	73.87	3.44	0.00	124.64	-8.21	33.26	-178.94	25.63	4.10	0.00	12.12	66.43	-8.72	-170.52	-7.83	7.01	0.00	-0.85	-57.04	-8.56	-21.72	20.90	7.09	0.00	121.77	-11.65	-13.29	-43.65	-48.89	6.28	0.00	120.49	-9.87	-36.02	-174.42	12.10	4.51	0.00	349.16	-135.86	-724.34	-173.73	-19.47	82.89	0.00	88.82	10.65	-17.34	54.42	-63.46	8.18	0.00	104.46	-8.57	-20.66	14.57	-24.18	4.23	0.00	88.79	-2.97	-10.99	128.25	4.97	4.29	0.00	-254.75	141.05	-350.88	-165.98	-35.67	11972.31	0.00	79.66	13.81	-17.93	119.29	-18.89	5.75	0.00	79.34	-29.12	-12.58	103.20	2.70	5.19	0.00	71.90	311.80	-711.63	-34.73	-8.42	42.39	0.00	413.51	-52.71	-661.09	112.66	6.75	64.24	0.00	112.30	-4.25	-38.99	-34.67	47.30	3.14	0.00
97.76	-10.05	-77.61	-93.09	73.88	3.40	0.00	124.64	-8.21	33.26	-178.94	25.63	3.71	0.00	12.12	66.43	-8.72	-170.52	-7.82	6.96	0.00	-0.85	-57.04	-8.56	-21.72	20.90	7.05	0.00	121.74	-11.64	-13.29	-43.65	-48.91	6.05	0.00	120.47	-9.87	-36.05	-174.42	12.11	4.20	0.00	350.87	-137.44	-724.50	-173.38	-19.57	59.29	0.00	88.77	10.63	-17.34	54.49	-63.46	7.97	0.00	104.49	-8.58	-20.65	14.56	-24.16	4.27	0.00	88.79	-2.99	-11.00	128.24	4.99	4.21	0.00	-254.74	141.04	-350.89	-165.98	-35.67	11825.21	0.00	79.65	13.81	-17.93	119.28	-18.89	5.65	0.00	79.34	-29.11	-12.59	103.20	2.71	5.31	0.00	77.06	306.80	-714.89	-34.49	-8.50	57.90	0.00	413.15	-52.44	-660.76	112.58	6.79	57.07	0.00	112.31	-4.25	-38.99	-34.66	47.30	3.40	0.00
